recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
950,Spicy Black Bean Burgers with Chipotle Mayonnaise,"['Combine mayonnaise and chipotle, set aside.', 'Dry the beans well after washing, extra moisture will keep the burgers from sticking.', 'In a medium bowl, mash beans with a fork until thick and pasty.', 'In a food processor, finely chop bell pepper, cilantro, onion, and garlic, then add oats, then eggs and spices.', 'Then stir into mashed beans.', ""Divide mixture into four patties (using slightly oiled hands helps) and place them onto a flat surface covered with wax paper. (If it's too wet, chill the mixture 30 minutes in the refrigerator or add another tablespoon of oats)"", 'Freeze at least 2 hours before cooking or keep frozen until ready to cook.', 'Heat a lightly sprayed skillet to medium heat and cook frozen burgers about 7 minutes on each side.', 'If grilling, preheat grill over medium heat, and lightly oil a sheet of aluminum foil; grill 7-8 minutes on each side or you can bake in the oven at 375 on a lightly oiled baking sheet.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2012/06/skinny-black-bean-burgers.jpg,160 minutes,4 servings
951,Homemade Ketchup,"['Combine all the ingredients in a medium saucepan over medium heat; whisk until smooth.', 'When it comes to a boil, reduce heat to low and simmer for 20 minutes, stirring often.', 'Remove from heat and cover until cool.', 'Chill and store refrigerated in a covered container.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2012/06/homemade-ketchup.jpg,5 minutes,22 servings
952,Honey-Teriyaki Salmon,"['Combine the soy sauce, mirin, sake, and honey in a resealable bag. Add the salmon and mix to coat. Refrigerate for 1 hour or up to 8 hours.', 'Remove salmon, reserving the marinade. Heat a frying pan or saute pan over medium-high heat. When hot, swirl in the oil. Sear salmon, 2 minutes per side. Turn heat to low and pour in the reserved marinade. Cover and cook for 4 to 5 minutes, until cooked through.']","['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2013/02/steamy-kitchens-salmon-honey-teriyaki.jpg,,4 Servings
953,Chicken and Andouille Sausage Stew,"['Heat a large deep non-stick skillet over medium heat.', 'When hot, add the oil, onions, peppers and celery.', 'Cook 3 to 4 minutes, stirring.', 'Push the vegetables to the edges of the skillet and add the chicken, season with salt and pepper.', 'Brown 2 to 3 minutes on each side, then sprinkle the flour over the chicken and vegetables.', 'Add the water, sausage and bay leaf, adjust salt and pepper to taste, then cover and reduce heat to low.', 'Simmer 30 to 35 minutes, remove bay leaf and top with scallions.', 'Serve with rice or quinoa if desired.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/02/chicken-and-andouille-sausage.jpg,10 minutes,4 servings
954,Angel Hair Pasta with Scallops and Tomatoes,"['Put a large pot of salted water to boil.', 'Meanwhile, heat a large heavy-bottomed skillet on high heat. When hot, add 1 tsp of oil and the butter over medium-high heat until mixture starts to brown.', 'MAKE SURE THE PAN AND OIL MIXTURE IS VERY HOT - Transfer HALF of the scallops to the skillet and cook WITHOUT MOVING until seared: ABOUT 30 SECONDS. Gently flip and sear on other side for another 20 - 30 SECONDS. Remove from skillet and set aside; cook remaining scallops and repeat as the first batch; set aside with first batch.', 'Add the angel hair to the boiling salted water, cook according to package instructions for al dente.', 'Reduce the skillet to medium-high heat; add remaining teaspoon of oil. When hot add the garlic and cook 1 minute. Add the tomatoes, wine, salt and pepper and cook an additional 2 minutes. Add lemon juice and 2 tablespoons of parsley, remove from heat.', 'Drain any liquid that accumulates from the scallops, then add the scallops to the skillet and remove from the heat.', 'Drain the pasta and place in a large serving bowl. Top with the scallops and sauce, more fresh parsley and serve with grated parmigiano if desired.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2013/02/pasta-with-bay-scallops-and-tomatoes.jpg,10 minutes,4 servings
955,Skinny Chocolate Parfaits,"['In a medium non-stick saucepan, combine milk, sugar, and cornstarch; whisk well and simmer on medium-low heat, whisking constantly until mixture has thickened, about 15 to 20 minutes.', ""In a medium bowl whisk egg yolk. Slowly add about a cup of the hot milk mixture to the yolk, whisking in about a tablespoon at a time to temper the egg so the egg doesn't cook."", 'Once the egg is tempered, whisk into the saucepan with the milk mixture.', 'Melt the chocolate squares in the microwave 20 seconds at a time, up to a minute, stirring in between until the chocolate is melted. Pour melted chocolate into the sauce pan, whisk well.', 'Add vanilla; simmer on low for 15 minutes, whisking constantly.', ""Transfer the chocolate pudding into a large bowl, cover with wax paper, touching the pudding so that it doesn't allow a film to settle on top."", 'Refrigerate for at least two hours or overnight.', 'When cold, place 3 tbsp pudding into each glass, then add 2 tbsp of Truwhip in each, then 2 tbsp more pudding and top with a dollop of Truwhip.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/02/skinny-chocolate-parfaits.jpg,5 minutes,6
956,Red Velvet Pancakes with Cream Cheese Topping,"['Combine the cream cheese topping ingredients, set aside.', 'Mix the flours, baking powder, cocoa powder, sugar, and salt in a large bowl.', 'In another dissolve the food coloring with the milk; whisk in egg and vanilla.', 'Combine the wet and dry ingredients until there are no more dry spots, careful not over mix.', 'Heat a large non-stick griddle pan on medium-low heat. When hot, lightly spray with oil to coat and pour 1/4 cup of pancake batter onto the pan.', 'When the pancake starts to bubble and the edges begin to set, flip the pancakes. Repeat with the remainder of the batter.', 'To serve, place two pancakes on each plate, then top with about 2 1/2 tbsp of cream cheese topping.', 'Yields 10 pancakes.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/02/red-velvet-pancakes-with-cream-cheese-topping.jpg,45 minutes,5 servings
957,Blueberry Banana PB Smoothie,['Put everything in the blender and blend until smooth.'],['American'],https://www.skinnytaste.com/wp-content/uploads/2013/01/Blueberry-Banana-PB-Smoothie.jpg,5 minutes,1 serving
958,Hot and Spicy Buffalo Shrimp Dip,"['Preheat oven to 375.', 'Lightly spray an 8 x 8 or 9 x 9 baking dish, or even a pie dish with cooking spray.', 'Combine the first 4 ingredients together and 1/4 cup of the cheese; mix until smooth.', 'Add the shrimp; mix well and put in a small oven safe dish.', 'Bake in the oven until hot, about 20-25 minutes.', 'Remove from oven and top with remaining cheese, bake until melted, about 4-5 minutes.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/01/Hot-and-Spicy-Buffalo-Shrimp-Dip.jpg,10 minutes,9 servings
959,Butternut Squash Risotto,"['In a large saucepan, heat broth and butternut squash puree over medium-high heat. When it boils, reduce heat to a simmer and maintain over low heat, taste for salt and adjust as needed.', 'In a large heavy saucepan over medium heat, heat oil or butter until melted. Add shallots, garlic and rice; saute until the rice is well coated with oil or butter, about 3 minutes. Add the wine and sage and stir until it is absorbed.', 'Add a ladleful of the simmering stock; wait until it is absorbed before adding another ladleful stirring gently and almost constantly. Stirring loosens the starch molecules from the outside of the rice grains into the surrounding liquid, creating a smooth creamy-textured liquid.', 'Continue this process until the rice is creamy, tender to the bite, but slightly firm in the center and all the stock is used, about 25-30 minutes from the time you started.', 'When all the liquid is absorbed, stir in the grated cheese and remove from heat. Serve immediately and top with baby arugula and extra grated cheese if desired.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2013/02/butternut-squash-risotto.jpg,10 minutes,4 servings
960,Blood Orange Endive Salad,"['Peel the orange and cut into sections.', 'Remove the outer leaves of the endive and fan them on the plate.', 'Chop the remaining smaller leaves and place them in the center of the plate.', 'Top with crumbled cheese.', 'Combine the vinaigrette ingredients and whisk; drizzle over salad.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/01/blood-orange-endive-salad.jpg,15 minutes,1 servings
961,Pistachio Cinnamon Chicken Salad,"['Shred cooked chicken breast using a fork; place in a large mixing bowl.', 'Add remaining ingredients; gently toss to combine.', 'Transfer to serving bowls.', 'Serve chilled or at room temperature.', 'Sprinkle with additional scallions.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/01/Pistachio-Cinnamon-Chicken-Salad.jpg,10 minutes,6 servings
962,Crock Pot Picante Chicken and Black Bean Soup,"['Take one can of beans and place in the blender along with 2 cups of the chicken broth; puree then add to your slow cooker.', 'Add the remainder of the beans and chicken broth into the slow cooker along with tomatoes, bell pepper, diced green chiles, cumin, chile powder, garlic powder, onion powder, oregano, chicken breast, and 1/4 cup of the cilantro.', 'Set slow cooker to HIGH 4 hours or LOW 6 to 8 hours.', ""After it's done, remove chicken and shred with 2 forks."", 'Place back into the slow cooker and add fresh scallions, remainder cilantro and adjust salt and cumin, to taste.', 'Serve hot with lime wedges, avocados, and sour cream if desired. Makes about 10 1/2 cups.']","['Latin', 'Mexican']",https://www.skinnytaste.com/wp-content/uploads/2013/01/crock-pot-picante-chicken-and-black-bean-soup.jpg,10 minutes,7 servings
963,Skinny Queso Dip,"['In a small bowl, whisk together 1/4 cup of the milk with 3 tbsp of cornstarch to create a slurry; set aside.', 'Heat a large saucepan on medium heat; when hot add oil. Add the onions, garlic, poblano, and jalapeno and cook until soft, about 5-7 minutes. Season with salt, to taste.', 'Add the chicken broth and the rest of the milk. Bring to a boil and cook for about 3 minutes to reduce slightly.', 'Add the slurry (cornstarch mixture) to the pan and stir; simmer a minute until it bubbles and thickens, then reduce heat to low.', 'Add the drained tomatoes, cilantro, lime juice, chili powder, cumin, salt, and pepper. Remove from heat and add the cheese; stir until it melts completely. Serve immediately.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/01/Skinny-queso-dip.jpg,30 minutes,11 servings
964,Crock Pot Picadillo Stuffed Peppers,"['Cut 1/2 inch of the tops of the bell peppers and dice fine.', 'In a medium bowl combine cooked brown rice, picadillo and diced pepper tops. Stuff the peppers with the picadillo and rice filling and place upright in the crock pot.', 'Pour the water into the bottom of the crock pot, cover and and cook 3 hours on HIGH -or- 4 to 6 hours on LOW.', 'Just before serving, top each pepper with 2 tbsp shredded cheese, cover and leave until it melts, 2-3 minutes.', 'Preheat oven to 350. Place peppers in an oven-proof dish, pour about 1/3 cup water in the bottom of the dish, cover and bake 50 minutes, or until the peppers become soft.', 'Remove foil, top each cheese and bake uncovered 5 minutes.']","['American', 'Latin']",https://www.skinnytaste.com/wp-content/uploads/2013/01/crock-pot-picadillo-stuffed-peppers.jpg,10 minutes,3 peppers
965,Crock Pot Italian Sloppy Joe,"['In a medium non-stick skillet, cook the sausage over medium-high heat, breaking up as it cooks into small bits until cooked through, about 5-6 minutes.', 'Add onions and garlic, and cook another 2 minutes.', 'Transfer to the slow cooker and add the bell peppers, crushed tomatoes, rosemary and fresh cracked pepper.', 'Cover and cook on low 4 hours.', 'To serve, place heaping 1/2 cup of meat on a roll and if desired, top with cheese and baby spinach.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2013/01/Crock-Pot-Italian-Sloppy-Joe.jpg,255 minutes,6 servings
966,Twice Baked Super Stuffed Cheesy Potatoes,"['Pierce the potatoes several times with a fork.', 'Place in the microwave and use your baked potato setting until the potatoes are cooked through, turning half way. (Or you can bake 1 hour in your oven at 425 F)', 'Meanwhile, in a medium saucepan, combine cauliflower and broccoli with a little salted water and cook, covered for about 3 minutes.', 'Remove the broccoli with a slotted spoon and set aside, continue cooking the cauliflower until soft, about 5 more minutes.', 'Drain and set aside in a large bowl.', 'Preheat the oven to 400F.', 'Cut the potatoes in half lengthwise.', 'Scoop the flesh out into the large bowl with the cauliflower, leaving a 14"" shell.', 'Place the potato shells on a baking sheet.', 'Mash the flesh with a potato masher or puree with a hand blender along with the cauliflower.', 'Add the buttermilk and salt, mash until smooth.', 'Fold in half of the shredded cheddar (and chives if desired).', 'Spoon the potato/cauliflower mixture back into the shells.', 'Top with the cooked broccoli (I just inserted them in) and remaining cheese on top.', 'Bake for 5-10 minutes, or until heated through and the cheese is melted. (you can also microwave it for a few minutes if you prefer not to use the oven)']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/01/broccoli-and-cheese-twice-baked-potatoes.jpg,5 minutes,8 servings
